mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,17.423152923583984,18.169641494750977,21.323204040527344
mps-uncap,0.9,15.185713768005371,18.462657928466797,23.349285125732422
mps-uncap,1.0,18.96345615386963,19.601106643676758,21.76809310913086
mps-uncap,0.5,12.787818908691406,14.124393463134766,19.429683685302734
mps-uncap,0.6,12.952327728271484,14.327287673950195,20.410537719726562
mps-uncap,0.7,15.07568359375,16.120195388793945,20.429491996765137
mps-uncap,0.1,20.80988883972168,21.131515502929688,24.125099182128906
mps-uncap,0.2,15.074014663696289,15.75779914855957,18.73302459716797
mps-uncap,0.3,13.831853866577148,14.27924633026123,18.342256546020508
mps-uncap,0.4,13.004541397094727,13.736963272094727,18.694639205932617
