mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,19.33140754699707,19.984722137451172,22.1024751663208
mps-uncap,0.9,16.69764518737793,19.472265243530273,24.35321807861328
mps-uncap,1.0,19.644570350646973,20.2028751373291,22.270298004150394
mps-uncap,0.5,15.889310836791994,18.417453765869144,23.233103752136234
mps-uncap,0.6,16.06144905090332,18.515539169311523,23.50101470947266
mps-uncap,0.7,18.958330154418945,19.66361999511719,22.131657600402832
mps-uncap,0.1,25.86045265197754,26.450514793395996,27.959036827087406
mps-uncap,0.2,21.586132049560547,21.709251403808594,24.816823005676266
mps-uncap,0.3,19.745492935180664,19.964385032653812,21.354389190673828
mps-uncap,0.4,16.18895530700684,18.33815574645996,23.06613922119141
