mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,0.011682510375976562,0.012159347534179688,0.01049041748046875
mps-uncap,0.9,0.011205673217773438,0.011920928955078125,0.01239776611328125
mps-uncap,1.0,0.015497207641601562,0.015497207641601562,0.013113021850585938
mps-uncap,0.5,0.011920928955078125,0.011682510375976562,0.011920928955078125
mps-uncap,0.6,0.0095367431640625,0.01049041748046875,0.010013580322265625
mps-uncap,0.7,0.011444091796875,0.011920928955078125,0.012159347534179688
mps-uncap,0.1,0.012874603271484375,0.013828277587890625,0.01239776611328125
mps-uncap,0.2,0.011920928955078125,0.012636184692382812,0.012159347534179688
mps-uncap,0.3,0.012636184692382812,0.010251998901367188,0.011920928955078125
mps-uncap,0.4,0.009775161743164062,0.011920928955078125,0.011920928955078125
