mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,213.44352245330813,311.8710517883301,328.5271406173706
mps-uncap,0.9,195.75750350952148,715.5689430236812,2497.6240634918213
mps-uncap,1.0,7860.388517379761,5662.11724281311,4996.504764556886
mps-uncap,0.5,32.27451324462889,37.12730407714843,58.836231231689624
mps-uncap,0.6,42.04856872558592,49.832868576049776,71.46393775939941
mps-uncap,0.7,73.65638732910158,84.20871734619139,152.25584506988525
mps-uncap,0.1,20.51084995269775,23.036253452301032,20.73382854461672
mps-uncap,0.2,22.589240074157708,21.695551872253414,25.876567363739
mps-uncap,0.3,19.93538856506348,28.14987182617189,30.259222984313954
mps-uncap,0.4,28.96175861358642,34.15535926818845,36.36218070983886
