mode,load,0_efficientnet_b5-16,1_efficientnet_b5-32,2_squeezenet1_0-8
mps-uncap,0.8,15.10310173034668,27.62293815612793,1.779794692993164
mps-uncap,0.9,15.173196792602539,27.62579917907715,1.7809867858886719
mps-uncap,1.0,15.693187713623047,27.797937393188477,1.795053482055664
mps-uncap,0.5,15.092849731445312,27.432918548583984,1.7881393432617188
mps-uncap,0.6,15.102624893188477,27.53901481628418,1.791238784790039
mps-uncap,0.7,15.098333358764648,27.458906173706055,1.7914772033691406
mps-uncap,0.1,15.16270637512207,27.489900588989258,1.7917156219482422
mps-uncap,0.2,15.136480331420898,27.568817138671875,1.7991065979003906
mps-uncap,0.3,15.055418014526367,27.467966079711914,1.7976760864257812
mps-uncap,0.4,15.159130096435547,27.526378631591797,1.7991065979003906
