mode,load,0_efficientnet_b5-16,1_efficientnet_b5-32,2_squeezenet1_0-8
mps-uncap,0.8,77.30212211608892,168.29562187194824,17.517852783203146
mps-uncap,0.9,159.88361835479742,238.6295795440675,25.406432151794434
mps-uncap,1.0,1451.7499923706064,407.33802318573,142.71578788757324
mps-uncap,0.5,22.21102714538573,38.76852989196777,3.159761428833008
mps-uncap,0.6,32.08634853363037,44.930338859558105,6.33831024169922
mps-uncap,0.7,37.09697723388672,59.86087322235109,8.255052566528327
mps-uncap,0.1,0.07257461547851562,0.06937980651855469,0.07047653198242188
mps-uncap,0.2,0.07433891296386717,6.710886955261242,0.07033348083496094
mps-uncap,0.3,0.6321430206298859,15.616226196289052,1.0040760040283219
mps-uncap,0.4,10.770654678344732,23.224735260009766,1.5927791595458984
