mode,load,0_efficientnet_b5-16,1_efficientnet_b5-32,2_squeezenet1_0-8
mps-uncap,0.8,281.02946281433105,610.0773811340332,76.47347450256348
mps-uncap,0.9,419.5377826690674,470.22366523742676,84.52272415161133
mps-uncap,1.0,2018.5465812683105,1135.0924968719482,265.3539180755615
mps-uncap,0.5,127.7167797088623,168.94793510437012,26.82018280029297
mps-uncap,0.6,200.06179809570312,148.19622039794922,39.617300033569336
mps-uncap,0.7,167.81997680664062,195.4636573791504,44.80242729187012
mps-uncap,0.1,55.1908016204834,50.12369155883789,13.99374008178711
mps-uncap,0.2,61.35082244873047,80.57665824890137,14.008522033691406
mps-uncap,0.3,82.37934112548828,86.95578575134277,19.505023956298828
mps-uncap,0.4,79.32853698730469,97.1379280090332,20.25461196899414
