mode,load,0_efficientnet_b5-16,1_efficientnet_b5-32,2_squeezenet1_0-8
mps-uncap,0.8,188.8318204879756,405.08800745010376,43.444323539733865
mps-uncap,0.9,340.9873151779175,367.62658119201654,53.20359468460093
mps-uncap,1.0,1903.1654787063599,862.7284288406387,220.9386873245239
mps-uncap,0.5,54.23179149627687,74.26810264587402,11.766099929809569
mps-uncap,0.6,91.14847898483274,92.19298362731931,18.221695423126224
mps-uncap,0.7,96.54619693756105,117.26721048355103,21.08395099639892
mps-uncap,0.1,28.326702117919872,20.60133218765259,1.5629577636718743
mps-uncap,0.2,23.140845298767097,33.7181305885315,3.433203697204584
mps-uncap,0.3,32.0220708847046,38.70471000671387,6.760444641113281
mps-uncap,0.4,37.23116874694824,45.718863010406494,7.661974430084229
