mode,load,0_efficientnet_b5-16,1_efficientnet_b5-32,2_squeezenet1_0-8
mps-uncap,0.8,9.294748306274414,26.497721672058105,1.007080078125
mps-uncap,0.9,25.090456008911133,55.74440956115723,4.462838172912598
mps-uncap,1.0,200.16908645629883,133.0885887145996,35.14981269836426
mps-uncap,0.5,0.05841255187988281,0.06031990051269531,0.04410743713378906
mps-uncap,0.6,0.05733966827392578,0.05888938903808594,0.04363059997558594
mps-uncap,0.7,0.05841255187988281,4.6302080154418945,0.04363059997558594
mps-uncap,0.1,0.06175041198730469,0.06318092346191406,0.052928924560546875
mps-uncap,0.2,0.05841255187988281,0.06079673767089844,0.04863739013671875
mps-uncap,0.3,0.059604644775390625,0.0591278076171875,0.04553794860839844
mps-uncap,0.4,0.05793571472167969,0.05900859832763672,0.044345855712890625
