mode,load,0_efficientnet_b5-16,1_efficientnet_b5-32,2_squeezenet1_0-8
mps-uncap,0.8,42.928457260131836,66.27225875854492,7.5225830078125
mps-uncap,0.9,63.547492027282715,99.56192970275879,11.189699172973633
mps-uncap,1.0,244.19069290161133,179.47840690612793,42.39988327026367
mps-uncap,0.5,24.36506748199463,38.62333297729492,3.27455997467041
mps-uncap,0.6,31.49592876434326,40.42685031890869,4.083395004272461
mps-uncap,0.7,35.746097564697266,44.56925392150879,4.958868026733398
mps-uncap,0.1,21.640777587890625,27.615904808044434,2.767801284790039
mps-uncap,0.2,21.23880386352539,28.671622276306152,2.802729606628418
mps-uncap,0.3,20.80535888671875,29.60515022277832,2.7246475219726562
mps-uncap,0.4,20.823240280151367,31.369566917419434,2.7239322662353516
