mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-8,2_resnet34-2
mps-uncap,0.8,392.73571968078613,158.2934856414795,86.5023136138916
mps-uncap,0.9,570.4512596130371,4602.343559265137,308.8195323944092
mps-uncap,1.0,7827.5206089019775,4502.195835113525,3578.394651412964
mps-uncap,0.5,133.74829292297363,38.42043876647949,27.064800262451172
mps-uncap,0.6,184.21506881713867,52.17885971069336,37.603139877319336
mps-uncap,0.7,243.9417839050293,114.75944519042969,52.245378494262695
mps-uncap,0.1,62.47568130493164,30.46274185180664,25.844097137451172
mps-uncap,0.2,60.24169921875,35.660743713378906,27.858734130859375
mps-uncap,0.3,66.21599197387695,36.10992431640625,32.65261650085449
mps-uncap,0.4,106.03117942810059,30.72524070739746,32.57608413696289
