mode,load,0_efficientnet_b7-16,1_resnet152-2,2_vgg13-16
mps-uncap,0.8,81.16281032562256,39.05200958251953,10.942816734313965
mps-uncap,0.9,96.85134887695312,62.59012222290039,11.510372161865234
mps-uncap,1.0,99.43938255310059,69.40698623657227,11.667609214782715
mps-uncap,0.5,44.381141662597656,20.11728286743164,9.705424308776855
mps-uncap,0.6,48.05946350097656,20.31254768371582,9.693503379821777
mps-uncap,0.7,61.882972717285156,22.957921028137207,10.171890258789062
mps-uncap,0.1,38.90490531921387,28.290867805480957,9.906530380249023
mps-uncap,0.2,34.496307373046875,23.08940887451172,9.73975658416748
mps-uncap,0.3,36.66996955871582,22.10378646850586,9.663105010986328
mps-uncap,0.4,37.35685348510742,20.23482322692871,9.6815824508667
