mode,load,0_efficientnet_b7-16,1_resnet152-2,2_vgg13-16
mps-uncap,0.8,278.90191078186035,172.33872413635254,81.60350322723397
mps-uncap,0.9,794.821286201477,409.06567573547363,254.00414466857907
mps-uncap,1.0,1310.188341140747,2724.9001502990727,5171.404480934143
mps-uncap,0.5,97.10001945495607,38.104248046875,23.61738681793213
mps-uncap,0.6,106.39405250549316,53.89070510864258,29.11713123321533
mps-uncap,0.7,153.09362411499023,60.1822853088379,41.4125680923462
mps-uncap,0.1,50.1645565032959,31.48806095123291,14.334917068481445
mps-uncap,0.2,49.73044395446778,31.213760375976562,15.693378448486332
mps-uncap,0.3,58.068466186523466,32.331728935241706,18.155336380004883
mps-uncap,0.4,70.40739059448242,33.09450149536133,19.381475448608395
