mode,load,0_efficientnet_b7-16,1_resnet152-2,2_vgg13-16
mps-uncap,0.8,28.261899948120117,13.358116149902344,8.558988571166992
mps-uncap,0.9,28.891563415527344,13.47661018371582,8.777379989624023
mps-uncap,1.0,52.30212211608887,29.935121536254883,9.930133819580078
mps-uncap,0.5,27.87160873413086,13.454914093017578,8.418798446655273
mps-uncap,0.6,28.155803680419922,13.090848922729492,8.446693420410156
mps-uncap,0.7,28.364181518554688,13.293743133544922,8.596658706665039
mps-uncap,0.1,27.88686752319336,14.631271362304688,8.641958236694336
mps-uncap,0.2,27.85634994506836,13.040304183959961,8.571147918701172
mps-uncap,0.3,27.89759635925293,13.474225997924805,8.413076400756836
mps-uncap,0.4,27.878999710083008,13.17453384399414,8.469820022583008
