mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,5.045318603515626,40.34268856048584,7.340478897094727
mps-uncap,0.9,5.109691619873048,41.603803634643555,7.596588134765624
mps-uncap,1.0,4.728436470031738,45.985293388366706,7.73015022277832
mps-uncap,0.5,4.779958724975588,32.28559494018555,6.092357635498047
mps-uncap,0.6,4.6991825103759775,37.54162788391113,6.6103458404541025
mps-uncap,0.7,4.726552963256837,41.10088348388672,6.883859634399414
mps-uncap,0.1,6.040000915527345,36.78078651428223,5.639362335205078
mps-uncap,0.2,5.3904056549072275,34.62069034576416,5.678081512451172
mps-uncap,0.3,5.15251159667969,30.85029125213623,5.60622215270996
mps-uncap,0.4,4.929971694946289,30.053663253784183,5.790495872497559
