mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,125.16211748123166,415.78788757324253,76.1176109313964
mps-uncap,0.9,4296.2191343307495,706.8679928779602,330.34737348556513
mps-uncap,1.0,5828.284537792207,2406.67045354843,4799.132418632506
mps-uncap,0.5,17.232894897460923,81.37241840362546,17.53854751586914
mps-uncap,0.6,22.937066555023204,127.61644124984767,23.553285598754893
mps-uncap,0.7,36.79477691650386,158.1505584716794,36.72685623168946
mps-uncap,0.1,10.954236984252935,52.40956306457519,9.918627738952614
mps-uncap,0.2,10.877430438995352,46.754817962646484,11.280972957611077
mps-uncap,0.3,11.757564544677766,58.02639961242676,11.744499206542969
mps-uncap,0.4,13.696212768554684,56.28626346588134,14.523134231567383
