mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,72.47622013092044,152.20153331756592,31.032371520996097
mps-uncap,0.9,4170.272350311279,423.5633611679077,125.35536289215088
mps-uncap,1.0,5382.315993309021,1999.7382164001465,4639.653038978577
mps-uncap,0.5,5.904436111450198,23.534440994262685,4.536771774291995
mps-uncap,0.6,8.196687698364258,45.998573303222656,7.557868957519533
mps-uncap,0.7,14.577007293701174,60.841178894042976,13.074398040771484
mps-uncap,0.1,1.2465000152587904,0.05731582641601564,0.04935264587402344
mps-uncap,0.2,2.2631645202636723,1.0723829269409664,2.0060300827026367
mps-uncap,0.3,3.142786026000978,13.96591663360595,3.0281066894531246
mps-uncap,0.4,4.358673095703125,17.109894752502445,4.03153896331787
