mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,6.562356948852538,42.501091957092285,8.989553451538086
mps-uncap,0.9,6.362266540527345,43.21420192718506,9.13248300552368
mps-uncap,1.0,5.849575996398926,46.98249340057373,8.985197544097895
mps-uncap,0.5,7.628917694091797,36.697940826416016,8.753166198730469
mps-uncap,0.6,7.17298984527588,41.957652568817146,8.619518280029308
mps-uncap,0.7,7.0691871643066335,44.145207405090325,8.933115005493166
mps-uncap,0.1,8.276405334472656,44.957561492919915,8.635034561157214
mps-uncap,0.2,7.93444156646728,36.726369857788086,8.204114437103266
mps-uncap,0.3,7.868490219116212,36.936442852020264,8.507304191589355
mps-uncap,0.4,7.615756988525388,35.917885303497314,8.418288230895985
