mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,163.34104537963867,510.55026054382324,109.47203636169434
mps-uncap,0.9,4311.847448348999,730.2494049072266,355.968713760376
mps-uncap,1.0,5856.641530990601,2580.617666244507,4837.24045753479
mps-uncap,0.5,31.107187271118164,82.66305923461914,25.923967361450195
mps-uncap,0.6,36.5598201751709,163.7880802154541,38.27834129333496
mps-uncap,0.7,62.772512435913086,176.79786682128906,74.8591423034668
mps-uncap,0.1,13.045787811279297,32.5932502746582,6.351709365844727
mps-uncap,0.2,11.639118194580078,33.49041938781738,13.312339782714844
mps-uncap,0.3,18.273353576660156,49.25036430358887,12.351751327514648
mps-uncap,0.4,18.317699432373047,41.58449172973633,24.396657943725586
