mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,120.81759691238388,379.01817560195957,70.76704025268546
mps-uncap,0.9,4292.462730407715,667.6451563835144,323.81328344345087
mps-uncap,1.0,5824.444735050201,2361.259121894835,4792.509591579437
mps-uncap,0.5,13.487539291381829,49.57611560821528,12.431297302246096
mps-uncap,0.6,19.269106388092112,93.62734556198129,18.085403442382816
mps-uncap,0.7,32.78791427612302,121.05059623718245,31.406736373901374
mps-uncap,0.1,5.929975509643558,28.260946273803707,4.374299049377439
mps-uncap,0.2,6.7638611793518,23.346986770629886,6.453373432159421
mps-uncap,0.3,7.885637283325218,35.712227821350105,7.035279273986817
mps-uncap,0.4,10.359678268432614,30.731437206268293,9.92907047271726
