mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,2.3152828216552734,20.44367790222168,2.429485321044922
mps-uncap,0.9,2.3651123046875,20.723342895507812,2.577543258666992
mps-uncap,1.0,2.805948257446289,21.24619483947754,3.991365432739258
mps-uncap,0.5,2.285003662109375,20.66206932067871,2.4073123931884766
mps-uncap,0.6,2.286195755004883,20.355701446533203,2.4051666259765625
mps-uncap,0.7,2.2902488708496094,20.198822021484375,2.408266067504883
mps-uncap,0.1,2.301931381225586,20.284175872802734,2.595186233520508
mps-uncap,0.2,2.294778823852539,19.857168197631836,2.5742053985595703
mps-uncap,0.3,2.291440963745117,19.980430603027344,2.5751590728759766
mps-uncap,0.4,2.292633056640625,20.154237747192383,2.4602413177490234
