mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,17.084121704101562,29.662609100341797,6.50334358215332
mps-uncap,0.9,2377.0909309387207,154.3266773223877,32.32157230377197
mps-uncap,1.0,3679.867386817932,1214.6891355514526,2727.1780967712402
mps-uncap,0.5,0.04506111145019531,0.0286102294921875,0.02384185791015625
mps-uncap,0.6,1.3049840927124023,0.026941299438476562,0.0209808349609375
mps-uncap,0.7,3.2579898834228516,5.001544952392578,2.100229263305664
mps-uncap,0.1,0.027894973754882812,0.041961669921875,0.04029273986816406
mps-uncap,0.2,0.027179718017578125,0.0400543212890625,0.028133392333984375
mps-uncap,0.3,0.02765655517578125,0.03981590270996094,0.027418136596679688
mps-uncap,0.4,0.028133392333984375,0.03147125244140625,0.026702880859375
