mode,load,0_alexnet-32,1_densenet201-16,2_resnet18-16
mps-uncap,0.8,168.08056831359863,551.8703460693359,115.51380157470703
mps-uncap,0.9,4316.7078495025635,769.4294452667236,361.76347732543945
mps-uncap,1.0,5861.284971237183,2625.3881454467773,4844.338417053223
mps-uncap,0.5,34.03353691101074,104.52556610107422,29.77466583251953
mps-uncap,0.6,41.390180587768555,197.66783714294434,43.279409408569336
mps-uncap,0.7,66.04933738708496,206.7248821258545,81.79211616516113
mps-uncap,0.1,16.677379608154297,58.85815620422363,11.590003967285156
mps-uncap,0.2,14.92762565612793,58.37512016296387,16.869783401489258
mps-uncap,0.3,22.497177124023438,69.30756568908691,15.884876251220703
mps-uncap,0.4,21.785974502563477,70.91903686523438,30.133962631225586
