mode,load,0_densenet201-2,1_efficientnet_b6-2,2_resnet101-2
mps-uncap,0.8,26.83401107788086,22.08542823791504,11.371374130249023
mps-uncap,0.9,43.77436637878418,40.5733585357666,18.3413028717041
mps-uncap,1.0,215.91830253601074,479.2137145996094,64.09192085266113
mps-uncap,0.5,15.430212020874023,13.08584213256836,7.478237152099609
mps-uncap,0.6,18.13685894012451,15.230536460876465,7.676243782043457
mps-uncap,0.7,22.480010986328125,19.194841384887695,9.437322616577148
mps-uncap,0.1,21.239757537841797,19.246816635131836,12.709736824035645
mps-uncap,0.2,20.636796951293945,17.494916915893555,11.667847633361816
mps-uncap,0.3,15.169382095336914,15.47384262084961,9.321928024291992
mps-uncap,0.4,15.0068998336792,13.096094131469727,8.401870727539062
