mode,load,0_densenet201-2,1_efficientnet_b6-2,2_resnet101-2
mps-uncap,0.8,136.37018203735352,180.37700653076172,64.10527229309082
mps-uncap,0.9,219.93613243103027,249.9396800994873,120.31364440917969
mps-uncap,1.0,940.5629634857178,959.6371650695801,292.32048988342285
mps-uncap,0.5,62.521934509277344,60.96792221069336,34.471750259399414
mps-uncap,0.6,98.8163948059082,70.58501243591309,33.96248817443848
mps-uncap,0.7,108.66045951843262,101.5925407409668,53.91860008239746
mps-uncap,0.1,40.225982666015625,31.85558319091797,28.23019027709961
mps-uncap,0.2,51.52130126953125,36.714792251586914,33.79654884338379
mps-uncap,0.3,47.34015464782715,43.580055236816406,38.33603858947754
mps-uncap,0.4,58.538198471069336,35.69340705871582,31.88633918762207
