mode,load,0_densenet201-2,1_efficientnet_b6-2,2_resnet101-2
mps-uncap,0.8,16.234159469604492,14.658451080322266,8.828401565551758
mps-uncap,0.9,15.746116638183594,14.027833938598633,7.427453994750977
mps-uncap,1.0,15.25568962097168,12.251138687133789,7.371187210083008
mps-uncap,0.5,22.98426628112793,18.223047256469727,11.095046997070312
mps-uncap,0.6,21.076202392578125,17.95482635498047,9.907722473144531
mps-uncap,0.7,16.953229904174805,14.915943145751953,8.770942687988281
mps-uncap,0.1,32.947540283203125,29.301166534423828,14.948844909667969
mps-uncap,0.2,32.5322151184082,27.019739151000977,14.033794403076172
mps-uncap,0.3,22.379398345947266,27.05860137939453,13.56649398803711
mps-uncap,0.4,22.20749855041504,22.395849227905273,11.894702911376953
