mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4
mig,0.1,7.317781448364258,8.252286911010742
mig,0.2,9.440898895263672,10.130763053894043
mig,0.3,9.941720962524416,9.409070014953613
mig,0.4,8.511996269226072,7.954788208007812
mig,0.5,6.843113899230959,6.928467750549317
mig,0.6,7.103919982910155,7.469940185546878
mig,0.7,8.823823928833008,8.765077590942385
mig,0.8,12.076711654663086,13.543653488159176
mig,0.9,18.808555603027344,22.208738327026374
mig,1.0,81.95829391479492,294.21281814575195
