mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4
mig,0.1,5.3157806396484375,5.524635314941406
mig,0.2,5.19871711730957,5.468130111694336
mig,0.3,4.788875579833984,4.695773124694824
mig,0.4,3.865361213684082,3.747224807739258
mig,0.5,3.314852714538574,3.2504796981811523
mig,0.6,3.3168792724609375,3.414630889892578
mig,0.7,3.8733482360839844,3.8040876388549805
mig,0.8,4.98509407043457,5.209922790527344
mig,0.9,7.276058197021484,8.4075927734375
mig,1.0,35.16340255737305,178.16448211669922
