mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4
mig,0.1,18.222332000732422,20.292282104492188
mig,0.2,22.813796997070312,26.641368865966797
mig,0.3,34.67869758605957,26.18122100830078
mig,0.4,21.9118595123291,19.967317581176758
mig,0.5,23.81157875061035,21.681547164916992
mig,0.6,18.232107162475586,24.94049072265625
mig,0.7,25.3140926361084,28.39970588684082
mig,0.8,40.44675827026367,37.41884231567383
mig,0.9,42.855262756347656,65.14835357666016
mig,1.0,135.82873344421387,355.33928871154785
