mode,load,0_mobilenet_v2-4,1_mobilenet_v2-4
mig,0.1,176.22664974691023,169.0642721234013
mig,0.2,347.8518142093904,344.34731046763244
mig,0.3,513.8136418101637,520.2996711979313
mig,0.4,680.4611471431472,709.4082134984899
mig,0.5,851.2441366197653,879.9613537915541
mig,0.6,1045.5367525978097,1060.1317772771836
mig,0.7,1200.418653594258,1198.3800309072108
mig,0.8,1341.9584186994548,1396.8594547349128
mig,0.9,1539.2133969673566,1567.2707173320912
mig,1.0,1708.7044883783146,1714.9989476742198
