mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,113.78393173217772,32.449650764465346,56.946754455566406
mps-uncap,0.9,267.29316711425776,59.92846488952639,161.87789440155032
mps-uncap,1.0,489.2696380615235,697.7911233901976,481.35516643524164
mps-uncap,0.5,34.46574211120606,7.189321517944339,12.623691558837894
mps-uncap,0.6,45.0976371765137,9.511232376098633,20.154476165771484
mps-uncap,0.7,56.99849128723144,15.92707633972168,26.968026161193848
mps-uncap,0.1,0.06966590881347658,0.07200241088867188,0.07004737854003906
mps-uncap,0.2,0.0820159912109375,0.588417053222669,0.07557868957519531
mps-uncap,0.3,17.26675033569336,3.7753105163574237,6.300544738769534
mps-uncap,0.4,26.99499130249022,6.2573671340942445,7.545590400695797
