mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,30.271291732788086,4.850149154663086,10.09988784790039
mps-uncap,0.9,30.29775619506836,4.827737808227539,10.077953338623047
mps-uncap,1.0,33.65325927734375,4.912614822387695,10.283231735229492
mps-uncap,0.5,30.110597610473633,4.858493804931641,10.051488876342773
mps-uncap,0.6,30.126333236694336,4.814386367797852,10.032176971435547
mps-uncap,0.7,30.196189880371094,4.853963851928711,10.065555572509766
mps-uncap,0.1,30.169248580932617,4.897594451904297,10.084152221679688
mps-uncap,0.2,30.039310455322266,4.832744598388672,10.05101203918457
mps-uncap,0.3,30.03239631652832,4.825115203857422,10.094642639160156
mps-uncap,0.4,30.054807662963867,4.816770553588867,10.068893432617188
