mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,311.36754035949696,88.65583896636961,162.0594978332517
mps-uncap,0.9,476.8094825744628,149.4895410537721,371.2562346458435
mps-uncap,1.0,888.9275074005125,911.4333295822144,803.1176471710205
mps-uncap,0.5,111.4077091217041,28.85394573211669,63.5667705535889
mps-uncap,0.6,156.90134286880527,33.48565101623535,69.62859630584718
mps-uncap,0.7,341.81168317794805,52.57794857025148,88.52569818496701
mps-uncap,0.1,57.50612258911133,14.79577541351318,33.163957595825174
mps-uncap,0.2,62.778592109680176,18.776130676269528,28.07001113891601
mps-uncap,0.3,102.65201330184932,19.851539134979244,42.576246261596644
mps-uncap,0.4,92.64528274536134,25.619666576385494,48.19372415542598
