mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,161.75932884216306,45.49660682678225,84.26952362060547
mps-uncap,0.9,320.8602905273437,72.28562831878665,191.23897552490243
mps-uncap,1.0,546.912407875061,710.537314414978,512.0007514953613
mps-uncap,0.5,73.59166145324711,16.615819931030273,31.194114685058594
mps-uncap,0.6,89.95459079742432,20.07913589477539,41.954755783081055
mps-uncap,0.7,101.21502876281738,26.990413665771484,49.16698932647708
mps-uncap,0.1,36.75880432128906,8.783292770385742,13.85040283203125
mps-uncap,0.2,40.61734676361084,11.558246612548835,19.562196731567376
mps-uncap,0.3,50.44436454772949,13.171625137329103,24.74350929260254
mps-uncap,0.4,63.182830810546875,15.014100074768068,26.19352340698242
