mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,48.5309362411499,9.165287017822266,21.910905838012695
mps-uncap,0.9,53.2071590423584,10.929465293884277,27.329206466674805
mps-uncap,1.0,57.53469467163086,12.809991836547852,30.823230743408203
mps-uncap,0.5,37.57357597351074,7.0858001708984375,13.085603713989258
mps-uncap,0.6,40.14015197753906,7.188320159912109,13.690471649169922
mps-uncap,0.7,43.06197166442871,7.772922515869141,16.463160514831543
mps-uncap,0.1,30.230998992919922,7.647275924682617,12.279033660888672
mps-uncap,0.2,30.713558197021484,7.752656936645508,12.109756469726562
mps-uncap,0.3,33.27286243438721,7.433056831359863,12.560367584228516
mps-uncap,0.4,35.71772575378418,7.394075393676758,12.373805046081543
