mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,20.532727241516113,2.9561519622802734,5.7697296142578125
mps-uncap,0.9,50.66871643066406,11.118173599243164,21.304607391357422
mps-uncap,1.0,210.48152446746826,294.74377632141113,132.37524032592773
mps-uncap,0.5,0.05817413330078125,0.04839897155761719,0.05316734313964844
mps-uncap,0.6,0.05984306335449219,0.04649162292480469,0.051021575927734375
mps-uncap,0.7,0.06008148193359375,0.04982948303222656,0.06580352783203125
mps-uncap,0.1,0.06365776062011719,0.06365776062011719,0.0667572021484375
mps-uncap,0.2,0.06461143493652344,0.057697296142578125,0.06699562072753906
mps-uncap,0.3,0.06103515625,0.05340576171875,0.06127357482910156
mps-uncap,0.4,0.06532669067382812,0.051975250244140625,0.05888938903808594
