mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,337.44049072265625,108.72220993041992,197.10922241210938
mps-uncap,0.9,479.6333312988281,232.27286338806152,448.69017601013184
mps-uncap,1.0,997.8137016296387,978.2612323760986,885.5106830596924
mps-uncap,0.5,96.81177139282227,36.902666091918945,68.83907318115234
mps-uncap,0.6,170.54986953735352,38.6347770690918,137.0992660522461
mps-uncap,0.7,374.8023509979248,58.873653411865234,103.63268852233887
mps-uncap,0.1,32.67788887023926,8.046150207519531,20.791053771972656
mps-uncap,0.2,32.58252143859863,15.331745147705078,17.04549789428711
mps-uncap,0.3,97.62883186340332,24.000883102416992,39.14952278137207
mps-uncap,0.4,77.50821113586426,36.53597831726074,49.74699020385742
