mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,0.0152587890625,0.010967254638671875,0.012874603271484375
mps-uncap,0.9,0.015020370483398438,0.0095367431640625,0.011920928955078125
mps-uncap,1.0,0.015497207641601562,0.011682510375976562,0.011444091796875
mps-uncap,0.5,0.013828277587890625,0.011920928955078125,0.012159347534179688
mps-uncap,0.6,0.01430511474609375,0.011682510375976562,0.011920928955078125
mps-uncap,0.7,0.0152587890625,0.010728836059570312,0.01239776611328125
mps-uncap,0.1,0.023126602172851562,0.014781951904296875,0.01430511474609375
mps-uncap,0.2,0.016689300537109375,0.013589859008789062,0.013113021850585938
mps-uncap,0.3,0.015497207641601562,0.012159347534179688,0.014066696166992188
mps-uncap,0.4,0.015020370483398438,0.013113021850585938,0.012874603271484375
