mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_resnet101-16
mps-uncap,0.8,56.934142112731934,15.656971931457521,32.27877616882324
mps-uncap,0.9,60.12992858886719,16.783428192138672,33.29648971557617
mps-uncap,1.0,58.30686092376709,19.411134719848633,34.28938388824463
mps-uncap,0.5,48.64006042480469,12.408018112182617,26.25102996826172
mps-uncap,0.6,51.221632957458496,13.258695602416992,28.054475784301758
mps-uncap,0.7,53.165531158447266,14.350175857543945,29.829931259155284
mps-uncap,0.1,33.6331844329834,8.352470397949219,13.103675842285156
mps-uncap,0.2,37.47963905334473,8.7066650390625,16.666746139526367
mps-uncap,0.3,41.95690155029297,9.843039512634284,22.77617454528809
mps-uncap,0.4,44.136953353881836,11.195516586303711,23.833894729614258
