mode,load,0_densenet169-2,1_resnet50-8,2_squeezenet1_0-8
mps-uncap,0.8,31.195592880249023,15.111207962036133,6.632566452026367
mps-uncap,0.9,71.06256484985352,28.126239776611325,11.125659942626953
mps-uncap,1.0,243.27235221862793,149.0351676940918,71.95243835449216
mps-uncap,0.5,12.908220291137695,6.843280792236333,2.924203872680664
mps-uncap,0.6,16.020154953002933,7.382464408874513,3.394293785095215
mps-uncap,0.7,21.45304679870606,9.462237358093262,4.717350006103516
mps-uncap,0.1,6.890630722045902,0.27179718017578824,0.06604194641113281
mps-uncap,0.2,10.81662178039551,3.3664226531982417,1.1113643646240232
mps-uncap,0.3,13.413715362548837,5.223178863525385,1.8302917480468752
mps-uncap,0.4,12.578487396240234,5.765008926391601,2.337884902954102
