mode,load,0_densenet169-2,1_resnet50-8,2_squeezenet1_0-8
mps-uncap,0.8,12.892723083496094,5.861520767211914,2.564668655395508
mps-uncap,0.9,14.218330383300781,6.3343048095703125,2.6497840881347656
mps-uncap,1.0,15.717267990112305,6.70933723449707,2.9230117797851562
mps-uncap,0.5,11.79814338684082,6.046295166015625,2.5447607040405273
mps-uncap,0.6,11.740684509277344,5.579948425292969,2.502918243408203
mps-uncap,0.7,11.961698532104492,5.360841751098633,2.4738311767578125
mps-uncap,0.1,18.5391902923584,6.660699844360352,2.6662349700927734
mps-uncap,0.2,17.35067367553711,6.439328193664551,2.5413036346435547
mps-uncap,0.3,15.880703926086426,6.538867950439453,2.5658607482910156
mps-uncap,0.4,12.51685619354248,6.447315216064453,2.559661865234375
