mode,load,0_densenet169-2,1_resnet50-8,2_squeezenet1_0-8
mps-uncap,0.8,61.36864185333252,29.65574264526362,14.43996429443361
mps-uncap,0.9,152.88591384887695,53.72677803039559,22.925243377685547
mps-uncap,1.0,352.4371910095215,292.5633716583253,123.25612068176267
mps-uncap,0.5,27.562322616577116,15.253014564514162,6.406998634338382
mps-uncap,0.6,35.98147392272949,16.014871597290078,7.908992767333973
mps-uncap,0.7,43.27400207519529,20.40886878967285,10.328114032745361
mps-uncap,0.1,24.246110916137702,6.237745285034179,2.448892593383787
mps-uncap,0.2,23.33995819091797,8.565304279327382,2.9827547073364253
mps-uncap,0.3,29.13480281829834,11.21856689453125,4.002258777618408
mps-uncap,0.4,29.326927661895766,12.162265777587892,5.592660903930664
