mode,load,0_densenet169-2,1_resnet50-8,2_squeezenet1_0-8
mps-uncap,0.8,18.015437126159668,7.222623825073241,3.2993316650390634
mps-uncap,0.9,18.187761306762695,7.330389022827148,3.312864303588868
mps-uncap,1.0,16.850385665893555,7.313446998596191,3.511943817138671
mps-uncap,0.5,18.5578441619873,7.530288696289063,3.3669710159301762
mps-uncap,0.6,18.065190315246582,7.184824943542482,3.2378363609313965
mps-uncap,0.7,17.752437591552734,6.896615028381348,3.428637981414795
mps-uncap,0.1,26.13636016845703,7.682962417602537,3.191754817962646
mps-uncap,0.2,26.743192672729492,7.2168159484863255,3.1129789352416988
mps-uncap,0.3,25.00849485397339,7.425560951232911,3.2293605804443355
mps-uncap,0.4,19.10620927810669,7.4907779693603525,3.180217742919922
