mode,load,0_efficientnet_b7-4,1_mobilenet_v2-32,2_squeezenet1_1-2,3_vgg11-32
mps-uncap,1.0,0.000476837158203125,0.003814697265625,0.0059604644775390625,0.00095367431640625
