mode,load,0_inception_v3-2,1_inception_v3-2,2_vgg16-2
mps-uncap,0.8,16.637659072875984,18.236112594604503,7.792115211486816
mps-uncap,0.9,38.442611694335966,30.798530578613278,13.359022140502933
mps-uncap,1.0,176.66921615600592,64.35456275939944,288.01569938659674
mps-uncap,0.5,8.711671829223631,9.106016159057619,2.7276277542114262
mps-uncap,0.6,9.303569793701172,9.15815830230713,3.6284446716308594
mps-uncap,0.7,11.132240295410151,12.213444709777836,4.619789123535155
mps-uncap,0.1,4.221200942993164,2.6102066040039062,0.06508827209472656
mps-uncap,0.2,8.108711242675781,8.095979690551758,0.9996891021728516
mps-uncap,0.3,9.594535827636719,9.339523315429693,1.6540527343750004
mps-uncap,0.4,9.363722801208494,9.731292724609379,1.983928680419923
