mode,load,0_efficientnet_b5-4,1_vgg13-32,2_vgg16-16
mps-uncap,0.8,53.815603256225586,28.716683387756348,25.608301162719727
mps-uncap,0.9,93.6366319656372,45.42720317840576,41.396141052246094
mps-uncap,1.0,949.9914646148682,748.9581108093262,470.5667495727539
mps-uncap,0.5,22.004127502441406,19.643068313598633,13.605356216430664
mps-uncap,0.6,25.290727615356445,21.529674530029297,19.12069320678711
mps-uncap,0.7,28.616666793823242,22.646427154541016,20.943164825439453
mps-uncap,0.1,21.495819091796875,14.663219451904297,9.437322616577148
mps-uncap,0.2,21.00849151611328,14.696955680847168,9.377002716064453
mps-uncap,0.3,21.102309226989746,14.696240425109863,9.406685829162598
mps-uncap,0.4,21.395444869995117,15.781879425048828,9.781599044799805
