mode,load,0_efficientnet_b5-4,1_vgg13-32,2_vgg16-16
mps-uncap,0.8,0.013589859008789062,0.012159347534179688,0.011920928955078125
mps-uncap,0.9,0.018596649169921875,0.011920928955078125,0.011920928955078125
mps-uncap,1.0,0.017642974853515625,0.012636184692382812,0.012636184692382812
mps-uncap,0.5,0.0209808349609375,0.011444091796875,0.010728836059570312
mps-uncap,0.6,0.015497207641601562,0.012159347534179688,0.010728836059570312
mps-uncap,0.7,0.014543533325195312,0.01239776611328125,0.010967254638671875
mps-uncap,0.1,0.026464462280273438,0.023126602172851562,0.012159347534179688
mps-uncap,0.2,0.016927719116210938,0.014543533325195312,0.015020370483398438
mps-uncap,0.3,0.025272369384765625,0.012874603271484375,0.011920928955078125
mps-uncap,0.4,0.014543533325195312,0.01239776611328125,0.011920928955078125
