mode,load,0_efficientnet_b5-4,1_vgg13-32,2_vgg16-16
mps-uncap,0.8,153.29370498657224,24.81086015701294,27.21395492553711
mps-uncap,0.9,147.95844793319702,25.005331039428707,27.173547744750984
mps-uncap,1.0,160.75146913528442,25.266036987304688,27.231359481811523
mps-uncap,0.5,97.13397979736281,23.852262496948242,25.01665592193603
mps-uncap,0.6,127.56940841674805,24.318838119506836,25.614461898803707
mps-uncap,0.7,125.32045602798456,24.377460479736328,26.17241859436035
mps-uncap,0.1,30.13605117797852,21.885204315185547,21.78945064544678
mps-uncap,0.2,43.260765075683615,22.100951671600342,22.47601509094238
mps-uncap,0.3,57.16543197631846,22.55735397338866,23.74279260635376
mps-uncap,0.4,88.39293718338017,22.961277961730957,24.25588369369507
