mode,load,0_efficientnet_b5-4,1_vgg13-32,2_vgg16-16
mps-uncap,0.8,61.45334243774414,49.83255863189699,61.78345680236815
mps-uncap,0.9,155.18157482147222,128.86607646942142,144.74873542785647
mps-uncap,1.0,2582.5689554214478,1266.193962097168,1187.09135055542
mps-uncap,0.5,0.07119178771972658,16.846370697021488,13.01035881042481
mps-uncap,0.6,16.724348068237315,24.845600128173828,19.32306289672853
mps-uncap,0.7,18.74065399169922,35.162973403930664,22.68214225769043
mps-uncap,0.1,0.0719308853149414,0.07328987121582031,0.07319450378417969
mps-uncap,0.2,0.06866455078125,0.18107891082763997,0.07209777832031251
mps-uncap,0.3,0.06918907165527345,8.72337818145752,4.049515724182137
mps-uncap,0.4,0.07007122039794922,12.843084335327148,7.330179214477539
