mode,load,0_efficientnet_b5-4,1_vgg13-32,2_vgg16-16
mps-uncap,0.8,379.2080879211426,146.04949951171875,228.69038581848145
mps-uncap,0.9,565.0904178619385,392.0471668243408,338.7315273284912
mps-uncap,1.0,3143.7106132507324,1661.9677543640137,1599.9577045440674
mps-uncap,0.5,128.9677619934082,95.17359733581543,82.51547813415527
mps-uncap,0.6,215.33465385437012,111.0830307006836,94.21563148498535
mps-uncap,0.7,317.45314598083496,120.30529975891113,109.11870002746582
mps-uncap,0.1,31.055212020874023,29.015064239501953,24.532556533813477
mps-uncap,0.2,47.881364822387695,48.252105712890625,46.560049057006836
mps-uncap,0.3,76.18165016174316,55.02033233642578,40.23385047912598
mps-uncap,0.4,94.98310089111328,72.38388061523438,57.90543556213379
