mode,load,0_efficientnet_b5-4,1_vgg13-32,2_vgg16-16
mps-uncap,0.8,40.30418395996094,21.376609802246094,21.47221565246582
mps-uncap,0.9,60.99081039428711,22.945165634155273,23.44799041748047
mps-uncap,1.0,143.28670501708984,24.41883087158203,24.39737319946289
mps-uncap,0.5,20.895004272460938,15.31982421875,9.938478469848633
mps-uncap,0.6,20.521879196166992,17.411351203918457,10.608673095703125
mps-uncap,0.7,21.320223808288574,18.671512603759766,13.660192489624023
mps-uncap,0.1,21.428823471069336,14.595508575439453,9.367227554321289
mps-uncap,0.2,20.927906036376953,14.618635177612305,9.30643081665039
mps-uncap,0.3,21.035075187683105,14.606714248657227,9.324073791503906
mps-uncap,0.4,21.300911903381348,14.783143997192383,9.390592575073242
