mode,load,0_efficientnet_b5-4,1_vgg13-32,2_vgg16-16
mps-uncap,0.8,252.62832641601562,129.96578216552734,218.02234649658203
mps-uncap,0.9,417.6902770996094,367.66552925109863,327.38447189331055
mps-uncap,1.0,2991.9450283050537,1637.1288299560547,1575.5982398986816
mps-uncap,0.5,82.99112319946289,71.61664962768555,58.09831619262695
mps-uncap,0.6,139.53685760498047,94.95973587036133,70.79839706420898
mps-uncap,0.7,227.80346870422363,98.3421802520752,89.2186164855957
mps-uncap,0.1,0.07557868957519531,14.444828033447266,15.112638473510742
mps-uncap,0.2,15.758275985717773,32.70721435546875,23.2851505279541
mps-uncap,0.3,12.958288192749023,39.68358039855957,24.410009384155273
mps-uncap,0.4,27.4350643157959,51.3763427734375,35.92228889465332
