mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,25.506381988525387,24.92136001586914,25.34047842025757,44.85940933227539
mig,0.2,25.849230289459225,25.88536977767944,25.815820693969727,45.114126205444336
mig,0.3,25.47492027282715,26.023566722869877,26.06003761291504,45.67074775695801
mig,0.4,25.70780515670776,25.829238891601562,25.51288366317749,44.91603374481201
mig,0.5,25.81641197204589,25.880165100097656,25.985231399536133,44.83997821807862
mig,0.6,25.617856979370124,25.908374786376953,25.655655860900875,45.17655372619629
mig,0.7,26.42414093017578,26.459889411926266,26.49814128875732,44.95522499084473
mig,0.8,26.647474765777588,26.60999298095704,26.84035301208496,44.93919849395752
mig,0.9,26.82341337203979,26.57628059387207,26.61560535430909,44.61419105529784
mig,1.0,26.67096614837646,26.90646171569824,26.965417861938477,45.17409801483154
