mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,23.048925399780273,23.08206558227539,23.166632652282715,42.54322052001953
mig,0.2,23.24225902557373,23.549222946166992,23.418188095092773,43.27411651611329
mig,0.3,23.19655418395996,23.48458766937256,23.271608352661133,42.69266128540039
mig,0.4,23.17512035369873,23.270368576049805,23.378729820251465,42.88163185119629
mig,0.5,23.395276069641113,23.260784149169922,23.165512084960938,42.6638126373291
mig,0.6,23.152732849121094,23.27098846435547,23.281002044677734,42.39320755004883
mig,0.7,23.257398605346676,23.31414222717285,23.29545021057129,42.19708442687988
mig,0.8,23.912906646728516,23.419570922851562,23.72374534606934,42.29001998901367
mig,0.9,24.04499053955078,23.61321449279785,24.46994781494141,41.786050796508796
mig,1.0,24.209213256835938,24.011850357055664,24.774646759033203,42.0245885848999
