mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,20.377635955810547,20.548343658447266,20.405292510986328,39.85333442687988
mig,0.2,20.344257354736328,20.386695861816406,20.303726196289062,39.68381881713867
mig,0.3,20.200252532958984,20.270109176635742,20.42365074157715,39.65258598327637
mig,0.4,20.282506942749023,20.303964614868164,20.315885543823242,39.63470458984375
mig,0.5,20.296573638916016,20.24984359741211,20.290613174438477,39.61491584777832
mig,0.6,20.233869552612305,20.34902572631836,20.333290100097656,39.60728645324707
mig,0.7,20.21932601928711,20.209789276123047,20.33853530883789,39.61348533630371
mig,0.8,20.276784896850586,20.350933074951172,20.36571502685547,39.63637351989746
mig,0.9,20.333528518676758,20.382165908813477,20.400285720825195,39.64114189147949
mig,1.0,20.348072052001953,20.460844039916992,20.490407943725586,39.75820541381836
