mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,33.7677001953125,48.04515838623047,34.36279296875,41.13650321960449
mig,0.2,57.80839920043945,69.9770450592041,53.16591262817383,65.14120101928711
mig,0.3,56.69760704040527,64.68892097473145,65.56010246276855,120.00727653503418
mig,0.4,83.64486694335938,123.31032752990723,93.67895126342773,166.42093658447266
mig,0.5,143.81790161132812,129.76408004760742,95.79062461853027,168.38645935058594
mig,0.6,224.99823570251465,158.42890739440918,131.95204734802246,248.5346794128418
mig,0.7,297.9388236999512,417.9356098175049,173.16722869873047,417.1452522277832
mig,0.8,716.6256904602051,600.6901264190674,525.7220268249512,539.2053127288818
mig,0.9,3915.1861667633057,2672.590970993042,4379.035472869873,1554.0339946746826
mig,1.0,8745.159387588501,7536.504507064819,8814.011096954346,7644.340515136719
