mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,45.50410747528074,44.91786003112793,44.16424036026002,80.9457778930664
mig,0.2,56.55587196350081,56.400337219238224,57.64840841293324,102.56650924682617
mig,0.3,64.64409828186034,66.76178455352786,66.95175170898435,124.88532066345215
mig,0.4,79.68042612075806,97.16507911682126,89.89424467086782,165.63942193984994
mig,0.5,100.26458501815785,105.69883823394774,93.54671478271486,175.8596181869508
mig,0.6,161.33391380310064,132.80834197998044,120.75042486190794,230.5574131011963
mig,0.7,220.7725429534912,339.262509346008,175.74480533599848,354.2565441131593
mig,0.8,653.946120738983,512.8729629516602,475.45425415039057,502.71003723144526
mig,0.9,3730.453395843506,2645.728826522827,4293.564262390137,1511.7863368988023
mig,1.0,8626.864662170408,7443.202953338622,8765.707068443298,7596.293861865997
