mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,54.28051948547363,68.61042976379395,57.04903602600098,82.9007625579834
mig,0.2,80.41048049926758,92.5908088684082,74.78785514831543,105.02386093139648
mig,0.3,80.7793140411377,85.36434173583984,86.16805076599121,159.93094444274902
mig,0.4,104.25662994384766,143.8922882080078,114.40920829772949,209.00917053222656
mig,0.5,167.73653030395508,150.4385471343994,116.48082733154297,209.0435028076172
mig,0.6,245.8510398864746,181.74219131469727,155.29441833496094,288.43116760253906
mig,0.7,319.6384906768799,438.5991096496582,195.05858421325684,457.4465751647949
mig,0.8,738.4665012359619,623.4986782073975,547.2164154052734,580.4288387298584
mig,0.9,3936.7806911468506,2694.23246383667,4403.358459472656,1594.4840908050537
mig,1.0,8766.923666000366,7557.510614395142,8835.834503173828,7685.500383377075
