mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,22.946782112121557,22.29762077331543,21.510455608367927,39.94776725769044
mig,0.2,34.475176334381,35.110623836517235,35.67516803741455,60.46195983886719
mig,0.3,44.146804809570284,46.154427528381376,46.34013175964352,84.87081527709961
mig,0.4,58.73324632644651,74.73103523254395,67.29541778564439,122.843360900879
mig,0.5,79.57902908325183,84.3677973747253,71.0306167602539,134.59177017211928
mig,0.6,139.78773117065438,111.67603492736815,99.88138198852536,190.42312622070312
mig,0.7,200.12970924377444,317.3276901245117,152.74527072906474,313.57626438140875
mig,0.8,631.9374728202819,489.32065963745123,453.9152336120605,462.4241590499878
mig,0.9,3707.614135742187,2624.187707901001,4271.962776184083,1471.0858917236312
mig,1.0,8605.22434234619,7420.290565490723,8742.50786781311,7555.95067024231
