mode,load,0_squeezenet1_0-32,1_squeezenet1_0-32,2_squeezenet1_0-32,3_squeezenet1_0-32
mig,0.1,0.012636184692382812,0.01239776611328125,0.011920928955078125,0.015020370483398438
mig,0.2,0.011205673217773438,0.011205673217773438,0.011205673217773438,0.012159347534179688
mig,0.3,0.010967254638671875,0.010967254638671875,0.011444091796875,0.012159347534179688
mig,0.4,0.010013580322265625,0.011205673217773438,0.010967254638671875,0.011682510375976562
mig,0.5,0.0095367431640625,0.011205673217773438,0.010967254638671875,0.011205673217773438
mig,0.6,0.011205673217773438,0.01049041748046875,0.011205673217773438,0.010013580322265625
mig,0.7,0.0095367431640625,0.0095367431640625,0.011205673217773438,0.011205673217773438
mig,0.8,0.011682510375976562,0.010967254638671875,0.011444091796875,0.011205673217773438
mig,0.9,0.013113021850585938,0.01430511474609375,0.015020370483398438,0.01430511474609375
mig,1.0,0.012636184692382812,0.025033950805664062,0.013828277587890625,0.0247955322265625
