mode,load,0_densenet161-4,1_densenet201-2,2_vgg13-2
mps-uncap,0.8,376.74880027770996,545.2008247375488,62.76345252990723
mps-uncap,0.9,4395.094156265259,3833.742618560791,1725.985050201416
mps-uncap,1.0,9492.03372001648,10647.742509841919,8176.564931869507
mps-uncap,0.5,85.19887924194336,124.05872344970703,17.1966552734375
mps-uncap,0.6,163.1143093109131,229.8586368560791,22.951126098632812
mps-uncap,0.7,168.83015632629395,256.73937797546387,26.993751525878906
mps-uncap,0.1,26.311874389648438,29.634475708007812,5.332231521606445
mps-uncap,0.2,52.12259292602539,41.46575927734375,7.460594177246094
mps-uncap,0.3,36.88335418701172,79.3905258178711,10.492801666259766
mps-uncap,0.4,59.30638313293457,123.77667427062988,9.73200798034668
