mode,load,0_densenet161-4,1_densenet201-2,2_vgg13-2
mps-uncap,0.8,172.86374568939206,334.0435028076172,28.429746627807624
mps-uncap,0.9,4105.944728851319,3240.3812170028687,1635.6420040130618
mps-uncap,1.0,8615.589761734009,9575.65875053406,7384.885835647584
mps-uncap,0.5,44.593095779418945,65.42677879333498,5.635309219360352
mps-uncap,0.6,55.11908531188965,103.87325286865234,7.5831413269043
mps-uncap,0.7,77.91376113891602,151.22389793396002,11.617898941040043
mps-uncap,0.1,29.886531829833984,35.361337661743164,3.1094074249267587
mps-uncap,0.2,29.925823211669922,35.42141914367676,3.5228729248046875
mps-uncap,0.3,32.39269256591797,40.48597812652588,4.090905189514161
mps-uncap,0.4,36.954641342163086,55.49354553222657,4.671597480773928
