mode,load,0_densenet161-4,1_densenet201-2,2_vgg13-2
mps-uncap,0.8,24.41239356994629,25.303125381469727,4.15349006652832
mps-uncap,0.9,24.496078491210938,25.560379028320312,4.318475723266602
mps-uncap,1.0,24.50847625732422,25.82097053527832,8.64720344543457
mps-uncap,0.5,23.326873779296875,25.716543197631836,4.1561126708984375
mps-uncap,0.6,23.955821990966797,25.19989013671875,4.023075103759766
mps-uncap,0.7,23.919343948364258,26.28016471862793,4.100322723388672
mps-uncap,0.1,38.257598876953125,37.2159481048584,5.579948425292969
mps-uncap,0.2,32.13095664978027,36.07177734375,5.752325057983398
mps-uncap,0.3,29.90436553955078,37.12201118469238,5.629777908325195
mps-uncap,0.4,23.087739944458008,24.977684020996094,8.095979690551758
