mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-4
mps-uncap,0.8,15.40827751159668,8.142471313476562,6.7043304443359375
mps-uncap,0.9,22.938251495361328,16.469478607177734,14.872550964355469
mps-uncap,1.0,25.68840980529785,18.603086471557617,12.994766235351562
mps-uncap,0.5,15.247106552124023,9.467601776123047,7.127523422241211
mps-uncap,0.6,15.576839447021484,12.793779373168945,12.006521224975586
mps-uncap,0.7,18.796205520629883,14.148950576782227,7.774114608764648
mps-uncap,0.1,31.419754028320312,11.832714080810547,6.639719009399414
mps-uncap,0.2,25.528907775878906,11.330604553222656,15.796184539794922
mps-uncap,0.3,22.712230682373047,9.713888168334961,5.991220474243164
mps-uncap,0.4,20.788192749023438,18.50152015686035,16.58940315246582
